date,time,transect_ID,bank_side,easting_m,northing_m,distdnst_m,hrs_pst_rel,rwt_ppb,turb_ntu
8/25/2021,11:00:00,1,LB,581546.41,4185261.48,1485,-4.12,0.13,1.91
8/25/2021,11:00:30,1,LB,581546.41,4185261.48,1485,-4.11,0.15,1.69
8/25/2021,11:01:00,1,LB,581546.41,4185261.48,1485,-4.1,0.16,1.46
8/25/2021,11:01:30,1,LB,581546.41,4185261.48,1485,-4.09,0.15,1.74
8/25/2021,11:02:00,1,LB,581546.41,4185261.48,1485,-4.08,0.19,1.53
8/25/2021,11:02:30,1,LB,581546.41,4185261.48,1485,-4.08,0.16,1.43
8/25/2021,11:03:00,1,LB,581546.41,4185261.48,1485,-4.07,0.16,1.33
8/25/2021,11:03:30,1,LB,581546.41,4185261.48,1485,-4.06,0.16,1.36
8/25/2021,11:04:00,1,LB,581546.41,4185261.48,1485,-4.05,0.17,1.67
8/25/2021,11:04:30,1,LB,581546.41,4185261.48,1485,-4.04,0.17,1.35
8/25/2021,11:05:00,1,LB,581546.41,4185261.48,1485,-4.03,0.16,1.58
8/25/2021,11:05:30,1,LB,581546.41,4185261.48,1485,-4.03,0.17,1.46
8/25/2021,11:06:00,1,LB,581546.41,4185261.48,1485,-4.02,0.17,1.48
8/25/2021,11:06:30,1,LB,581546.41,4185261.48,1485,-4.01,0.18,1.19
8/25/2021,11:07:00,1,LB,581546.41,4185261.48,1485,-4,0.16,1.54
8/25/2021,11:07:30,1,LB,581546.41,4185261.48,1485,-3.99,0.16,1.45
8/25/2021,11:08:00,1,LB,581546.41,4185261.48,1485,-3.98,0.16,1.54
8/25/2021,11:08:30,1,LB,581546.41,4185261.48,1485,-3.98,0.16,1.56
8/25/2021,11:09:00,1,LB,581546.41,4185261.48,1485,-3.97,0.17,1.43
8/25/2021,11:09:30,1,LB,581546.41,4185261.48,1485,-3.96,0.15,1.37
8/25/2021,11:10:00,1,LB,581546.41,4185261.48,1485,-3.95,0.19,1.41
8/25/2021,11:10:30,1,LB,581546.41,4185261.48,1485,-3.94,0.2,1.64
8/25/2021,11:11:00,1,LB,581546.41,4185261.48,1485,-3.93,0.18,1.43
8/25/2021,11:11:30,1,LB,581546.41,4185261.48,1485,-3.93,0.17,1.37
8/25/2021,11:12:00,1,LB,581546.41,4185261.48,1485,-3.92,0.19,1.64
8/25/2021,11:12:30,1,LB,581546.41,4185261.48,1485,-3.91,0.16,1.57
8/25/2021,11:13:00,1,LB,581546.41,4185261.48,1485,-3.9,0.2,1.69
8/25/2021,11:13:30,1,LB,581546.41,4185261.48,1485,-3.89,0.18,1.54
8/25/2021,11:14:00,1,LB,581546.41,4185261.48,1485,-3.88,0.19,1.41
8/25/2021,11:14:30,1,LB,581546.41,4185261.48,1485,-3.88,0.17,3.04
8/25/2021,11:15:00,1,LB,581546.41,4185261.48,1485,-3.87,0.16,1.39
8/25/2021,11:15:30,1,LB,581546.41,4185261.48,1485,-3.86,0.18,1.58
8/25/2021,11:16:00,1,LB,581546.41,4185261.48,1485,-3.85,0.18,1.96
8/25/2021,11:16:30,1,LB,581546.41,4185261.48,1485,-3.84,0.18,1.44
8/25/2021,11:17:00,1,LB,581546.41,4185261.48,1485,-3.83,0.21,1.47
8/25/2021,11:17:30,1,LB,581546.41,4185261.48,1485,-3.83,0.19,1.42
8/25/2021,11:18:00,1,LB,581546.41,4185261.48,1485,-3.82,0.2,1.55
8/25/2021,11:18:30,1,LB,581546.41,4185261.48,1485,-3.81,0.19,1.44
8/25/2021,11:19:00,1,LB,581546.41,4185261.48,1485,-3.8,0.19,1.41
8/25/2021,11:19:30,1,LB,581546.41,4185261.48,1485,-3.79,0.18,1.36
8/25/2021,11:20:00,1,LB,581546.41,4185261.48,1485,-3.78,0.18,1.37
8/25/2021,11:20:30,1,LB,581546.41,4185261.48,1485,-3.78,0.18,1.87
8/25/2021,11:21:00,1,LB,581546.41,4185261.48,1485,-3.77,0.19,1.62
8/25/2021,11:21:30,1,LB,581546.41,4185261.48,1485,-3.76,0.19,1.33
8/25/2021,11:22:00,1,LB,581546.41,4185261.48,1485,-3.75,0.2,1.61
8/25/2021,11:22:30,1,LB,581546.41,4185261.48,1485,-3.74,0.19,1.61
8/25/2021,11:23:00,1,LB,581546.41,4185261.48,1485,-3.73,0.19,1.53
8/25/2021,11:23:30,1,LB,581546.41,4185261.48,1485,-3.73,0.17,1.58
8/25/2021,11:24:00,1,LB,581546.41,4185261.48,1485,-3.72,0.18,1.43
8/25/2021,11:24:30,1,LB,581546.41,4185261.48,1485,-3.71,0.17,1.55
8/25/2021,11:25:00,1,LB,581546.41,4185261.48,1485,-3.7,0.18,1.66
8/25/2021,11:25:30,1,LB,581546.41,4185261.48,1485,-3.69,0.18,1.59
8/25/2021,11:26:00,1,LB,581546.41,4185261.48,1485,-3.68,0.19,1.49
8/25/2021,11:26:30,1,LB,581546.41,4185261.48,1485,-3.68,0.23,1.77
8/25/2021,11:27:00,1,LB,581546.41,4185261.48,1485,-3.67,0.18,2.17
8/25/2021,11:27:30,1,LB,581546.41,4185261.48,1485,-3.66,0.19,1.62
8/25/2021,11:28:00,1,LB,581546.41,4185261.48,1485,-3.65,0.16,1.66
8/25/2021,11:28:30,1,LB,581546.41,4185261.48,1485,-3.64,0.19,1.63
8/25/2021,11:29:00,1,LB,581546.41,4185261.48,1485,-3.63,0.21,1.76
8/25/2021,11:29:30,1,LB,581546.41,4185261.48,1485,-3.63,0.17,1.72
8/25/2021,11:30:00,1,LB,581546.41,4185261.48,1485,-3.62,0.18,1.67
8/25/2021,11:30:30,1,LB,581546.41,4185261.48,1485,-3.61,0.18,1.58
8/25/2021,11:31:00,1,LB,581546.41,4185261.48,1485,-3.6,0.2,1.55
8/25/2021,11:31:30,1,LB,581546.41,4185261.48,1485,-3.59,0.18,1.5
8/25/2021,11:32:00,1,LB,581546.41,4185261.48,1485,-3.58,0.22,1.41
8/25/2021,11:32:30,1,LB,581546.41,4185261.48,1485,-3.57,0.18,1.46
8/25/2021,11:33:00,1,LB,581546.41,4185261.48,1485,-3.57,0.21,2.45
8/25/2021,11:33:30,1,LB,581546.41,4185261.48,1485,-3.56,0.21,1.53
8/25/2021,11:34:00,1,LB,581546.41,4185261.48,1485,-3.55,0.2,1.73
8/25/2021,11:34:30,1,LB,581546.41,4185261.48,1485,-3.54,0.19,1.71
8/25/2021,11:35:00,1,LB,581546.41,4185261.48,1485,-3.53,0.21,1.7
8/25/2021,11:35:30,1,LB,581546.41,4185261.48,1485,-3.52,0.19,1.59
8/25/2021,11:36:00,1,LB,581546.41,4185261.48,1485,-3.52,0.19,1.55
8/25/2021,11:36:30,1,LB,581546.41,4185261.48,1485,-3.51,0.16,1.55
8/25/2021,11:37:00,1,LB,581546.41,4185261.48,1485,-3.5,0.2,1.47
8/25/2021,11:37:30,1,LB,581546.41,4185261.48,1485,-3.49,0.21,1.65
8/25/2021,11:38:00,1,LB,581546.41,4185261.48,1485,-3.48,0.2,1.54
8/25/2021,11:38:30,1,LB,581546.41,4185261.48,1485,-3.47,0.19,1.72
8/25/2021,11:39:00,1,LB,581546.41,4185261.48,1485,-3.47,0.19,1.5
8/25/2021,11:39:30,1,LB,581546.41,4185261.48,1485,-3.46,0.22,1.74
8/25/2021,11:40:00,1,LB,581546.41,4185261.48,1485,-3.45,0.22,1.79
8/25/2021,11:40:30,1,LB,581546.41,4185261.48,1485,-3.44,0.26,1.87
8/25/2021,11:41:00,1,LB,581546.41,4185261.48,1485,-3.43,0.21,1.5
8/25/2021,11:41:30,1,LB,581546.41,4185261.48,1485,-3.42,0.19,1.62
8/25/2021,11:42:00,1,LB,581546.41,4185261.48,1485,-3.42,0.19,1.69
8/25/2021,11:42:30,1,LB,581546.41,4185261.48,1485,-3.41,0.19,1.52
8/25/2021,11:43:00,1,LB,581546.41,4185261.48,1485,-3.4,0.21,1.44
8/25/2021,11:43:30,1,LB,581546.41,4185261.48,1485,-3.39,0.2,1.82
8/25/2021,11:44:00,1,LB,581546.41,4185261.48,1485,-3.38,0.21,1.86
8/25/2021,11:44:30,1,LB,581546.41,4185261.48,1485,-3.38,0.19,1.75
8/25/2021,11:45:00,1,LB,581546.41,4185261.48,1485,-3.37,0.2,1.81
8/25/2021,11:45:30,1,LB,581546.41,4185261.48,1485,-3.36,0.19,1.53
8/25/2021,11:46:00,1,LB,581546.41,4185261.48,1485,-3.35,0.21,1.5
8/25/2021,11:46:30,1,LB,581546.41,4185261.48,1485,-3.34,0.2,1.6
8/25/2021,11:47:00,1,LB,581546.41,4185261.48,1485,-3.33,0.21,1.59
8/25/2021,11:47:30,1,LB,581546.41,4185261.48,1485,-3.33,0.21,1.67
8/25/2021,11:48:00,1,LB,581546.41,4185261.48,1485,-3.32,0.21,2.09
8/25/2021,11:48:30,1,LB,581546.41,4185261.48,1485,-3.31,0.21,2.01
8/25/2021,11:49:00,1,LB,581546.41,4185261.48,1485,-3.3,0.22,1.76
8/25/2021,11:49:30,1,LB,581546.41,4185261.48,1485,-3.29,0.19,1.6
8/25/2021,11:50:00,1,LB,581546.41,4185261.48,1485,-3.28,0.2,1.61
8/25/2021,11:50:30,1,LB,581546.41,4185261.48,1485,-3.28,0.21,1.58
8/25/2021,11:51:00,1,LB,581546.41,4185261.48,1485,-3.27,0.19,1.5
8/25/2021,11:51:30,1,LB,581546.41,4185261.48,1485,-3.26,0.2,1.92
8/25/2021,11:52:00,1,LB,581546.41,4185261.48,1485,-3.25,0.18,1.74
8/25/2021,11:52:30,1,LB,581546.41,4185261.48,1485,-3.24,0.21,1.85
8/25/2021,11:53:00,1,LB,581546.41,4185261.48,1485,-3.23,0.2,1.58
8/25/2021,11:53:30,1,LB,581546.41,4185261.48,1485,-3.23,0.21,1.65
8/25/2021,11:54:00,1,LB,581546.41,4185261.48,1485,-3.22,0.21,1.8
8/25/2021,11:54:30,1,LB,581546.41,4185261.48,1485,-3.21,0.2,1.53
8/25/2021,11:55:00,1,LB,581546.41,4185261.48,1485,-3.2,0.2,2.4
8/25/2021,11:55:30,1,LB,581546.41,4185261.48,1485,-3.19,0.22,1.69
8/25/2021,11:56:00,1,LB,581546.41,4185261.48,1485,-3.18,0.2,2.01
8/25/2021,11:56:30,1,LB,581546.41,4185261.48,1485,-3.18,0.23,1.73
8/25/2021,11:57:00,1,LB,581546.41,4185261.48,1485,-3.17,0.22,1.68
8/25/2021,11:57:30,1,LB,581546.41,4185261.48,1485,-3.16,0.21,1.78
8/25/2021,11:58:00,1,LB,581546.41,4185261.48,1485,-3.15,0.2,1.59
8/25/2021,11:58:30,1,LB,581546.41,4185261.48,1485,-3.14,0.21,1.69
8/25/2021,11:59:00,1,LB,581546.41,4185261.48,1485,-3.13,0.19,1.88
8/25/2021,11:59:30,1,LB,581546.41,4185261.48,1485,-3.13,0.21,1.91
8/25/2021,12:00:00,1,LB,581546.41,4185261.48,1485,-3.12,0.2,1.66
8/25/2021,12:00:30,1,LB,581546.41,4185261.48,1485,-3.11,0.2,1.61
8/25/2021,12:01:00,1,LB,581546.41,4185261.48,1485,-3.1,0.19,1.55
8/25/2021,12:01:30,1,LB,581546.41,4185261.48,1485,-3.09,0.18,1.71
8/25/2021,12:02:00,1,LB,581546.41,4185261.48,1485,-3.08,0.23,1.57
8/25/2021,12:02:30,1,LB,581546.41,4185261.48,1485,-3.08,0.21,1.71
8/25/2021,12:03:00,1,LB,581546.41,4185261.48,1485,-3.07,0.2,1.92
8/25/2021,12:03:30,1,LB,581546.41,4185261.48,1485,-3.06,0.21,1.6
8/25/2021,12:04:00,1,LB,581546.41,4185261.48,1485,-3.05,0.23,1.57
8/25/2021,12:04:30,1,LB,581546.41,4185261.48,1485,-3.04,0.22,1.67
8/25/2021,12:05:00,1,LB,581546.41,4185261.48,1485,-3.03,0.21,2.19
8/25/2021,12:05:30,1,LB,581546.41,4185261.48,1485,-3.03,0.22,3.13
8/25/2021,12:06:00,1,LB,581546.41,4185261.48,1485,-3.02,0.19,2.19
8/25/2021,12:06:30,1,LB,581546.41,4185261.48,1485,-3.01,0.23,3.46
8/25/2021,12:07:00,1,LB,581546.41,4185261.48,1485,-3,0.2,1.76
8/25/2021,12:07:30,1,LB,581546.41,4185261.48,1485,-2.99,0.21,3.71
8/25/2021,12:08:00,1,LB,581546.41,4185261.48,1485,-2.98,0.22,2.62
8/25/2021,12:08:30,1,LB,581546.41,4185261.48,1485,-2.98,0.2,2.06
8/25/2021,12:09:00,1,LB,581546.41,4185261.48,1485,-2.97,0.21,3.83
8/25/2021,12:09:30,1,LB,581546.41,4185261.48,1485,-2.96,0.19,2.3
8/25/2021,12:10:00,1,LB,581546.41,4185261.48,1485,-2.95,0.2,2.01
8/25/2021,12:10:30,1,LB,581546.41,4185261.48,1485,-2.94,0.2,2.01
8/25/2021,12:11:00,1,LB,581546.41,4185261.48,1485,-2.93,0.25,2.05
8/25/2021,12:11:30,1,LB,581546.41,4185261.48,1485,-2.93,0.22,2.2
8/25/2021,12:12:00,1,LB,581546.41,4185261.48,1485,-2.92,0.2,10.88
8/25/2021,12:12:30,1,LB,581546.41,4185261.48,1485,-2.91,0.2,2.05
8/25/2021,12:13:00,1,LB,581546.41,4185261.48,1485,-2.9,0.21,3.57
8/25/2021,12:13:30,1,LB,581546.41,4185261.48,1485,-2.89,0.22,1.67
8/25/2021,12:14:00,1,LB,581546.41,4185261.48,1485,-2.88,0.32,2.1
8/25/2021,12:14:30,1,LB,581546.41,4185261.48,1485,-2.88,0.21,2.32
8/25/2021,12:15:00,1,LB,581546.41,4185261.48,1485,-2.87,0.22,1.8
8/25/2021,12:15:30,1,LB,581546.41,4185261.48,1485,-2.86,0.19,3.53
8/25/2021,12:16:00,1,LB,581546.41,4185261.48,1485,-2.85,0.19,3.47
8/25/2021,12:16:30,1,LB,581546.41,4185261.48,1485,-2.84,0.22,1.91
8/25/2021,12:17:00,1,LB,581546.41,4185261.48,1485,-2.83,0.21,1.77
8/25/2021,12:17:30,1,LB,581546.41,4185261.48,1485,-2.82,0.2,2
8/25/2021,12:18:00,1,LB,581546.41,4185261.48,1485,-2.82,0.21,1.64
8/25/2021,12:18:30,1,LB,581546.41,4185261.48,1485,-2.81,0.2,3.82
8/25/2021,12:19:00,1,LB,581546.41,4185261.48,1485,-2.8,0.21,6.27
8/25/2021,12:19:30,1,LB,581546.41,4185261.48,1485,-2.79,0.23,1.85
8/25/2021,12:20:00,1,LB,581546.41,4185261.48,1485,-2.78,0.2,3.08
8/25/2021,12:20:30,1,LB,581546.41,4185261.48,1485,-2.77,0.2,2.86
8/25/2021,12:21:00,1,LB,581546.41,4185261.48,1485,-2.77,0.22,1.9
8/25/2021,12:21:30,1,LB,581546.41,4185261.48,1485,-2.76,0.2,1.77
8/25/2021,12:22:00,1,LB,581546.41,4185261.48,1485,-2.75,0.24,1.86
8/25/2021,12:22:30,1,LB,581546.41,4185261.48,1485,-2.74,0.2,1.74
8/25/2021,12:23:00,1,LB,581546.41,4185261.48,1485,-2.73,0.21,1.5
8/25/2021,12:23:30,1,LB,581546.41,4185261.48,1485,-2.72,0.2,2.52
8/25/2021,12:24:00,1,LB,581546.41,4185261.48,1485,-2.72,0.22,2.02
8/25/2021,12:24:30,1,LB,581546.41,4185261.48,1485,-2.71,0.21,1.66
8/25/2021,12:25:00,1,LB,581546.41,4185261.48,1485,-2.7,0.21,1.71
8/25/2021,12:25:30,1,LB,581546.41,4185261.48,1485,-2.69,0.2,2.21
8/25/2021,12:26:00,1,LB,581546.41,4185261.48,1485,-2.68,0.23,1.73
8/25/2021,12:26:30,1,LB,581546.41,4185261.48,1485,-2.67,0.24,1.76
8/25/2021,12:27:00,1,LB,581546.41,4185261.48,1485,-2.67,0.22,1.78
8/25/2021,12:27:30,1,LB,581546.41,4185261.48,1485,-2.66,0.22,1.99
8/25/2021,12:28:00,1,LB,581546.41,4185261.48,1485,-2.65,0.21,1.78
8/25/2021,12:28:30,1,LB,581546.41,4185261.48,1485,-2.64,0.22,1.92
8/25/2021,12:29:00,1,LB,581546.41,4185261.48,1485,-2.63,0.2,1.73
8/25/2021,12:29:30,1,LB,581546.41,4185261.48,1485,-2.63,0.21,2.2
8/25/2021,12:30:00,1,LB,581546.41,4185261.48,1485,-2.62,0.22,1.73
8/25/2021,12:30:30,1,LB,581546.41,4185261.48,1485,-2.61,0.24,1.75
8/25/2021,12:31:00,1,LB,581546.41,4185261.48,1485,-2.6,0.21,1.71
8/25/2021,12:31:30,1,LB,581546.41,4185261.48,1485,-2.59,0.21,1.54
8/25/2021,12:32:00,1,LB,581546.41,4185261.48,1485,-2.58,0.44,1.67
8/25/2021,12:32:30,1,LB,581546.41,4185261.48,1485,-2.58,0.21,1.7
8/25/2021,12:33:00,1,LB,581546.41,4185261.48,1485,-2.57,0.22,1.58
8/25/2021,12:33:30,1,LB,581546.41,4185261.48,1485,-2.56,0.2,1.57
8/25/2021,12:34:00,1,LB,581546.41,4185261.48,1485,-2.55,0.2,1.78
8/25/2021,12:34:30,1,LB,581546.41,4185261.48,1485,-2.54,0.21,1.95
8/25/2021,12:35:00,1,LB,581546.41,4185261.48,1485,-2.53,0.2,1.66
8/25/2021,12:35:30,1,LB,581546.41,4185261.48,1485,-2.53,0.2,1.71
8/25/2021,12:36:00,1,LB,581546.41,4185261.48,1485,-2.52,0.21,1.76
8/25/2021,12:36:30,1,LB,581546.41,4185261.48,1485,-2.51,0.2,1.8
8/25/2021,12:37:00,1,LB,581546.41,4185261.48,1485,-2.5,0.21,2.23
8/25/2021,12:37:30,1,LB,581546.41,4185261.48,1485,-2.49,0.22,1.79
8/25/2021,12:38:00,1,LB,581546.41,4185261.48,1485,-2.48,0.2,1.92
8/25/2021,12:38:30,1,LB,581546.41,4185261.48,1485,-2.48,0.22,1.77
8/25/2021,12:39:00,1,LB,581546.41,4185261.48,1485,-2.47,0.21,1.93
8/25/2021,12:39:30,1,LB,581546.41,4185261.48,1485,-2.46,0.2,2.24
8/25/2021,12:40:00,1,LB,581546.41,4185261.48,1485,-2.45,0.2,2.01
8/25/2021,12:40:30,1,LB,581546.41,4185261.48,1485,-2.44,0.21,1.92
8/25/2021,12:41:00,1,LB,581546.41,4185261.48,1485,-2.43,0.19,1.81
8/25/2021,12:41:30,1,LB,581546.41,4185261.48,1485,-2.43,0.2,1.64
8/25/2021,12:42:00,1,LB,581546.41,4185261.48,1485,-2.42,0.21,1.74
8/25/2021,12:42:30,1,LB,581546.41,4185261.48,1485,-2.41,0.22,1.76
8/25/2021,12:43:00,1,LB,581546.41,4185261.48,1485,-2.4,0.23,1.93
8/25/2021,12:43:30,1,LB,581546.41,4185261.48,1485,-2.39,0.2,1.7
8/25/2021,12:44:00,1,LB,581546.41,4185261.48,1485,-2.38,0.21,1.65
8/25/2021,12:44:30,1,LB,581546.41,4185261.48,1485,-2.38,0.21,1.72
8/25/2021,12:45:00,1,LB,581546.41,4185261.48,1485,-2.37,0.2,1.62
8/25/2021,12:45:30,1,LB,581546.41,4185261.48,1485,-2.36,0.19,1.74
8/25/2021,12:46:00,1,LB,581546.41,4185261.48,1485,-2.35,0.22,1.58
8/25/2021,12:46:30,1,LB,581546.41,4185261.48,1485,-2.34,0.2,1.92
8/25/2021,12:47:00,1,LB,581546.41,4185261.48,1485,-2.33,0.21,1.6
8/25/2021,12:47:30,1,LB,581546.41,4185261.48,1485,-2.33,0.21,1.7
8/25/2021,12:48:00,1,LB,581546.41,4185261.48,1485,-2.32,0.2,1.64
8/25/2021,12:48:30,1,LB,581546.41,4185261.48,1485,-2.31,0.19,1.49
8/25/2021,12:49:00,1,LB,581546.41,4185261.48,1485,-2.3,0.22,1.6
8/25/2021,12:49:30,1,LB,581546.41,4185261.48,1485,-2.29,0.21,1.65
8/25/2021,12:50:00,1,LB,581546.41,4185261.48,1485,-2.28,0.19,1.72
8/25/2021,12:50:30,1,LB,581546.41,4185261.48,1485,-2.28,0.2,2.16
8/25/2021,12:51:00,1,LB,581546.41,4185261.48,1485,-2.27,0.21,1.87
8/25/2021,12:51:30,1,LB,581546.41,4185261.48,1485,-2.26,0.2,1.76
8/25/2021,12:52:00,1,LB,581546.41,4185261.48,1485,-2.25,0.2,1.69
8/25/2021,12:52:30,1,LB,581546.41,4185261.48,1485,-2.24,0.2,1.61
8/25/2021,12:53:00,1,LB,581546.41,4185261.48,1485,-2.23,0.22,1.7
8/25/2021,12:53:30,1,LB,581546.41,4185261.48,1485,-2.23,0.2,1.66
8/25/2021,12:54:00,1,LB,581546.41,4185261.48,1485,-2.22,0.29,1.81
8/25/2021,12:54:30,1,LB,581546.41,4185261.48,1485,-2.21,0.2,1.61
8/25/2021,12:55:00,1,LB,581546.41,4185261.48,1485,-2.2,0.22,1.58
8/25/2021,12:55:30,1,LB,581546.41,4185261.48,1485,-2.19,0.19,2.15
8/25/2021,12:56:00,1,LB,581546.41,4185261.48,1485,-2.18,0.22,1.57
8/25/2021,12:56:30,1,LB,581546.41,4185261.48,1485,-2.18,0.21,1.94
8/25/2021,12:57:00,1,LB,581546.41,4185261.48,1485,-2.17,0.2,1.79
8/25/2021,12:57:30,1,LB,581546.41,4185261.48,1485,-2.16,0.19,2.17
8/25/2021,12:58:00,1,LB,581546.41,4185261.48,1485,-2.15,0.22,1.93
8/25/2021,12:58:30,1,LB,581546.41,4185261.48,1485,-2.14,0.19,1.92
8/25/2021,12:59:00,1,LB,581546.41,4185261.48,1485,-2.13,0.22,1.82
8/25/2021,12:59:30,1,LB,581546.41,4185261.48,1485,-2.13,0.23,2.17
8/25/2021,13:00:00,1,LB,581546.41,4185261.48,1485,-2.12,0.21,1.67
8/25/2021,13:00:30,1,LB,581546.41,4185261.48,1485,-2.11,0.21,1.55
8/25/2021,13:01:00,1,LB,581546.41,4185261.48,1485,-2.1,0.2,1.57
8/25/2021,13:01:30,1,LB,581546.41,4185261.48,1485,-2.09,0.22,1.67
8/25/2021,13:02:00,1,LB,581546.41,4185261.48,1485,-2.08,0.22,1.83
8/25/2021,13:02:30,1,LB,581546.41,4185261.48,1485,-2.07,0.2,1.93
8/25/2021,13:03:00,1,LB,581546.41,4185261.48,1485,-2.07,0.21,1.62
8/25/2021,13:03:30,1,LB,581546.41,4185261.48,1485,-2.06,0.19,1.61
8/25/2021,13:04:00,1,LB,581546.41,4185261.48,1485,-2.05,0.22,1.68
8/25/2021,13:04:30,1,LB,581546.41,4185261.48,1485,-2.04,0.2,1.54
8/25/2021,13:05:00,1,LB,581546.41,4185261.48,1485,-2.03,0.22,1.77
8/25/2021,13:05:30,1,LB,581546.41,4185261.48,1485,-2.02,0.21,1.81
8/25/2021,13:06:00,1,LB,581546.41,4185261.48,1485,-2.02,0.2,2.59
8/25/2021,13:06:30,1,LB,581546.41,4185261.48,1485,-2.01,0.21,1.61
8/25/2021,13:07:00,1,LB,581546.41,4185261.48,1485,-2,0.23,1.85
8/25/2021,13:07:30,1,LB,581546.41,4185261.48,1485,-1.99,0.2,1.82
8/25/2021,13:08:00,1,LB,581546.41,4185261.48,1485,-1.98,0.21,1.67
8/25/2021,13:08:30,1,LB,581546.41,4185261.48,1485,-1.97,0.54,1.82
8/25/2021,13:09:00,1,LB,581546.41,4185261.48,1485,-1.97,0.21,1.72
8/25/2021,13:09:30,1,LB,581546.41,4185261.48,1485,-1.96,0.23,1.77
8/25/2021,13:10:00,1,LB,581546.41,4185261.48,1485,-1.95,0.2,1.67
8/25/2021,13:10:30,1,LB,581546.41,4185261.48,1485,-1.94,0.22,1.67
8/25/2021,13:11:00,1,LB,581546.41,4185261.48,1485,-1.93,0.21,1.71
8/25/2021,13:11:30,1,LB,581546.41,4185261.48,1485,-1.92,0.22,1.63
8/25/2021,13:12:00,1,LB,581546.41,4185261.48,1485,-1.92,0.22,1.72
8/25/2021,13:12:30,1,LB,581546.41,4185261.48,1485,-1.91,0.21,2.06
8/25/2021,13:13:00,1,LB,581546.41,4185261.48,1485,-1.9,0.22,1.71
8/25/2021,13:13:30,1,LB,581546.41,4185261.48,1485,-1.89,0.22,1.69
8/25/2021,13:14:00,1,LB,581546.41,4185261.48,1485,-1.88,0.21,2
8/25/2021,13:14:30,1,LB,581546.41,4185261.48,1485,-1.88,0.2,1.75
8/25/2021,13:15:00,1,LB,581546.41,4185261.48,1485,-1.87,0.22,2.07
8/25/2021,13:15:30,1,LB,581546.41,4185261.48,1485,-1.86,0.2,1.51
8/25/2021,13:16:00,1,LB,581546.41,4185261.48,1485,-1.85,0.21,1.48
8/25/2021,13:16:30,1,LB,581546.41,4185261.48,1485,-1.84,0.19,1.85
8/25/2021,13:17:00,1,LB,581546.41,4185261.48,1485,-1.83,0.2,1.67
8/25/2021,13:17:30,1,LB,581546.41,4185261.48,1485,-1.83,0.21,1.57
8/25/2021,13:18:00,1,LB,581546.41,4185261.48,1485,-1.82,0.21,1.62
8/25/2021,13:18:30,1,LB,581546.41,4185261.48,1485,-1.81,0.21,1.7
8/25/2021,13:19:00,1,LB,581546.41,4185261.48,1485,-1.8,0.2,1.49
8/25/2021,13:19:30,1,LB,581546.41,4185261.48,1485,-1.79,0.19,1.88
8/25/2021,13:20:00,1,LB,581546.41,4185261.48,1485,-1.78,0.23,2.59
8/25/2021,13:20:30,1,LB,581546.41,4185261.48,1485,-1.78,0.21,1.54
8/25/2021,13:21:00,1,LB,581546.41,4185261.48,1485,-1.77,0.21,1.81
8/25/2021,13:21:30,1,LB,581546.41,4185261.48,1485,-1.76,0.23,2.1
8/25/2021,13:22:00,1,LB,581546.41,4185261.48,1485,-1.75,0.21,1.9
8/25/2021,13:22:30,1,LB,581546.41,4185261.48,1485,-1.74,0.2,1.56
8/25/2021,13:23:00,1,LB,581546.41,4185261.48,1485,-1.73,0.2,1.55
8/25/2021,13:23:30,1,LB,581546.41,4185261.48,1485,-1.73,0.2,1.84
8/25/2021,13:24:00,1,LB,581546.41,4185261.48,1485,-1.72,0.2,1.82
8/25/2021,13:24:30,1,LB,581546.41,4185261.48,1485,-1.71,0.2,1.68
8/25/2021,13:25:00,1,LB,581546.41,4185261.48,1485,-1.7,0.2,1.81
8/25/2021,13:25:30,1,LB,581546.41,4185261.48,1485,-1.69,0.19,3.04
8/25/2021,13:26:00,1,LB,581546.41,4185261.48,1485,-1.68,0.2,2.04
8/25/2021,13:26:30,1,LB,581546.41,4185261.48,1485,-1.68,0.22,2.17
8/25/2021,13:27:00,1,LB,581546.41,4185261.48,1485,-1.67,0.21,1.73
8/25/2021,13:27:30,1,LB,581546.41,4185261.48,1485,-1.66,0.22,1.91
8/25/2021,13:28:00,1,LB,581546.41,4185261.48,1485,-1.65,0.21,1.46
8/25/2021,13:28:30,1,LB,581546.41,4185261.48,1485,-1.64,0.21,2.03
8/25/2021,13:29:00,1,LB,581546.41,4185261.48,1485,-1.63,0.21,1.77
8/25/2021,13:29:30,1,LB,581546.41,4185261.48,1485,-1.63,0.2,2.14
8/25/2021,13:30:00,1,LB,581546.41,4185261.48,1485,-1.62,0.23,1.41
8/25/2021,13:30:30,1,LB,581546.41,4185261.48,1485,-1.61,0.24,1.56
8/25/2021,13:31:00,1,LB,581546.41,4185261.48,1485,-1.6,0.21,2.23
8/25/2021,13:31:30,1,LB,581546.41,4185261.48,1485,-1.59,0.2,2.59
8/25/2021,13:32:00,1,LB,581546.41,4185261.48,1485,-1.58,0.19,1.54
8/25/2021,13:32:30,1,LB,581546.41,4185261.48,1485,-1.58,0.21,1.77
8/25/2021,13:33:00,1,LB,581546.41,4185261.48,1485,-1.57,0.22,1.52
8/25/2021,13:33:30,1,LB,581546.41,4185261.48,1485,-1.56,0.21,1.86
8/25/2021,13:34:00,1,LB,581546.41,4185261.48,1485,-1.55,0.21,1.69
8/25/2021,13:34:30,1,LB,581546.41,4185261.48,1485,-1.54,0.22,1.71
